Customer_Number,Attrition_Flag,Age,Date_of_birth,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
3708424385,Existing Customer,8,8/26/2012,M,3,Unknown,Married,$40K - $60K,Silver,24,3,1,3,15133.00,1663,13470.00,0.646,4392,68,0.511,0.110
3708425838,Existing Customer,44,5/10/1980,F,2,High School,Married,Less than $40K,N/A,36,2,1,0,6633.00,1322,5311.00,0.698,8396,106,0.738,0.199
3708426558,Attrited Customer,41,6/4/1983,F,1,High School,Single,Less than $40K,Blue,36,4,3,2,2372.00,0,2372.00,0.597,2499,41,0.464,0.000
3708426605,Attrited Customer,7,3/9/2011,F,3,Unknown,Married,Less than $40K,Blue,34,3,3,2,1561.00,0,1561.00,0.502,1947,28,0.556,0.000
3708429858,Attrited Customer,47,3/12/1977,M,3,College,Single,$60K - $80K,Blue,39,5,3,2,22599.00,0,22599.00,1.039,4739,55,0.486,0.000
3708431958,Existing Customer,45,7/14/1979,F,4,Graduate,Single,Less than $40K,Blue,36,6,3,2,3342.00,2517,825.00,0.771,1139,30,0.765,0.753
3708434058,Existing Customer,51,8/27/1973,M,2,Doctorate,Single,$40K - $60K,Blue,40,3,2,0,6103.00,0,6103.00,0.532,3203,64,0.829,0.000
3708436608,Existing Customer,56,4/20/1968,F,2,Graduate,Single,Less than $40K,Blue,36,4,6,1,5816.00,716,5100.00,0.923,3534,73,1.147,0.123
3708438033,Existing Customer,52,8/13/1972,F,4,College,Unknown,Less than $40K,Blue,39,6,3,1,2035.00,1343,692.00,0.835,4643,86,0.686,0.660
3708439083,Existing Customer,39,7/14/1985,M,2,Unknown,Single,$80K - $120K,Gold,33,1,3,2,34516.00,0,34516.00,0.724,9179,113,0.766,0.000
3708441558,Existing Customer,41,4/8/1983,M,3,Graduate,Married,$120K +,Blue,31,3,3,2,11789.00,1420,10369.00,0.659,1463,32,0.684,0.120
3708443808,Existing Customer,54,3/27/1970,M,2,Graduate,Married,$80K - $120K,Blue,37,3,2,3,3164.00,2201,963.00,0.679,4410,86,0.623,0.696
3708444858,Existing Customer,56,1/12/1968,M,1,Graduate,Married,$60K - $80K,Blue,50,6,3,3,6735.00,2289,4446.00,0.661,1249,28,0.750,0.340
3708448158,Existing Customer,36,2/15/1988,F,2,Unknown,Married,Less than $40K,Blue,27,3,3,4,3049.00,2198,851.00,1.546,2617,48,1.000,0.721
3708452283,Existing Customer,51,2/17/1973,F,1,College,Married,Unknown,Blue,38,3,2,4,6182.00,1516,4666.00,1.137,3801,61,0.968,0.245
3708455733,Existing Customer,48,2/18/1976,M,3,College,Married,Less than $40K,Blue,37,4,3,3,3305.00,2517,788.00,0.766,2027,57,1.036,0.762
3708456933,Existing Customer,33,2/25/1991,M,1,Post-Graduate,Married,$80K - $120K,Blue,36,4,3,2,2946.00,1359,1587.00,0.746,2017,48,0.455,0.461
3708457983,Existing Customer,59,1/27/1965,F,2,Uneducated,Married,Less than $40K,Blue,36,6,3,2,3850.00,0,3850.00,0.509,15107,117,0.918,0.000
3708460158,Existing Customer,43,6/22/1981,F,3,High School,Unknown,Less than $40K,Blue,13,6,2,1,2605.00,2269,336.00,0.881,5298,79,0.837,0.871
3708460158,Existing Customer,43,6/22/1981,F,3,High School,Unknown,Less than $40K,Blue,13,6,2,1,2605.00,2269,336.00,0.881,5298,79,0.837,0.871
3708461358,Existing Customer,46,4/16/1978,F,3,Graduate,Unknown,Less than $40K,Blue,36,5,3,4,5090.00,1650,3440.00,0.580,3707,72,0.440,0.324
3708463533,Existing Customer,40,5/9/1984,M,4,College,Divorced,$80K - $120K,Blue,31,6,2,3,16050.00,0,16050.00,0.770,3721,62,0.512,0.000
3708466008,Attrited Customer,57,4/26/1967,M,1,Graduate,Single,$80K - $120K,Blue,36,2,3,2,10244.00,861,9383.00,0.780,1127,29,0.381,0.084
3708469758,Existing Customer,38,2/9/1986,M,2,High School,Married,$60K - $80K,Blue,26,4,1,3,5815.00,1698,4117.00,0.896,1604,42,0.448,0.292
3708472383,Existing Customer,51,7/15/1973,F,1,High School,Married,Less than $40K,Blue,38,1,1,2,5189.00,1171,4018.00,0.732,16563,94,0.741,0.226
3708479658,Existing Customer,42,6/13/1982,F,3,Unknown,Married,Unknown,Blue,34,6,3,2,5395.00,1439,3956.00,0.781,3523,79,0.717,0.267
3708482133,Existing Customer,44,7/28/1980,F,3,Uneducated,Married,Less than $40K,Blue,36,2,3,3,6680.00,1839,4841.00,0.617,7632,95,0.532,0.275
3708483258,Existing Customer,55,3/12/1969,F,1,Graduate,Married,Less than $40K,Blue,45,4,2,3,1677.00,0,1677.00,0.824,4588,68,0.700,0.000
3708484458,Existing Customer,42,1/11/1982,M,3,Graduate,Married,$60K - $80K,Blue,29,3,3,1,12294.00,2517,9777.00,0.775,7906,87,0.611,0.205
3708486933,Existing Customer,54,2/24/1970,M,4,Unknown,Divorced,$120K +,Blue,36,6,3,2,33791.00,1960,31831.00,0.618,1047,31,0.824,0.058
3708488358,Existing Customer,48,8/7/1976,F,3,Graduate,Married,$40K - $60K,Blue,36,4,2,2,5573.00,1238,4335.00,0.624,4348,90,0.837,0.222
3708490458,Existing Customer,65,1/21/1959,M,0,Unknown,Single,$40K - $60K,Blue,36,5,2,3,2163.00,932,1231.00,1.127,2229,57,0.839,0.431
3708492783,Existing Customer,41,4/4/1983,M,3,Graduate,Married,$80K - $120K,Blue,31,3,2,2,9959.00,1946,8013.00,0.725,15594,114,0.676,0.195
3708493833,Existing Customer,51,2/14/1973,M,2,Unknown,Married,$120K +,Blue,36,5,3,2,28600.00,0,28600.00,0.506,4336,66,0.610,0.000
3708496158,Existing Customer,55,4/10/1969,F,3,Post-Graduate,Married,Unknown,Blue,36,3,2,3,16547.00,1521,15026.00,0.555,1782,48,0.333,0.092
3708498333,Existing Customer,57,5/30/1967,F,3,Uneducated,Married,Less than $40K,Blue,47,5,3,3,2515.00,1922,593.00,1.181,2231,58,0.611,0.764
3708499383,Existing Customer,40,2/19/1984,F,3,Graduate,Married,Less than $40K,Blue,27,5,3,3,1438.30,988,450.30,0.556,3561,72,0.500,0.687
3708501633,Existing Customer,51,7/16/1973,M,2,Unknown,Single,$60K - $80K,Blue,42,3,3,2,13906.00,1430,12476.00,0.772,3856,68,1.061,0.103
3708502683,Existing Customer,42,2/26/1982,M,3,Unknown,Married,$60K - $80K,Blue,36,5,3,3,15088.00,865,14223.00,0.939,1107,21,1.625,0.057
3708504708,Existing Customer,49,5/10/1975,F,3,Uneducated,Divorced,Less than $40K,Blue,36,4,1,3,1902.00,0,1902.00,0.693,3731,53,0.893,0.000
3708506958,Attrited Customer,60,1/28/1964,M,1,High School,Single,Less than $40K,Blue,50,4,4,5,4613.00,0,4613.00,0.978,8970,78,1.294,0.000
3708508158,Attrited Customer,44,7/11/1980,F,3,Unknown,Married,Less than $40K,Blue,36,3,4,6,2279.00,1837,442.00,0.853,2789,52,0.677,0.806
3708509733,Existing Customer,49,5/3/1975,M,5,Post-Graduate,Single,$40K - $60K,Silver,36,6,1,2,15525.00,1299,14226.00,0.452,4042,78,0.950,0.084
3708511008,Existing Customer,48,3/24/1976,M,2,Uneducated,Single,$40K - $60K,Silver,40,2,3,2,17812.00,0,17812.00,0.750,8379,106,0.606,0.000
3708511908,Attrited Customer,43,7/24/1981,M,2,High School,Married,$120K +,Blue,36,6,2,4,34516.00,1477,33039.00,0.324,1868,40,0.212,0.043
3708513033,Existing Customer,61,1/16/1963,M,2,High School,Single,$60K - $80K,Silver,48,5,2,3,26218.00,0,26218.00,0.740,3925,88,0.833,0.000
3708514908,Existing Customer,47,4/19/1977,M,3,Uneducated,Unknown,$40K - $60K,Blue,36,3,3,3,10960.00,1333,9627.00,0.678,3480,62,0.632,0.122
3708516633,Existing Customer,54,2/2/1970,M,3,High School,Married,$120K +,Blue,43,5,3,2,2884.00,1144,1740.00,0.783,4887,90,0.698,0.397
3708517608,Existing Customer,43,3/31/1981,F,3,College,Divorced,Less than $40K,Blue,31,6,4,3,1477.00,0,1477.00,0.756,4802,82,0.864,0.000
3708518883,Attrited Customer,62,3/19/1962,F,0,Graduate,Married,Less than $40K,Blue,49,2,3,3,1438.30,0,1438.30,1.047,692,16,0.600,0.000
3708520983,Existing Customer,60,5/26/1964,F,1,Uneducated,Single,Less than $40K,Blue,47,1,3,2,4905.00,2413,2492.00,0.853,15478,109,0.730,0.492
3708522108,Existing Customer,37,3/28/1987,M,3,Graduate,Married,$80K - $120K,Blue,18,5,3,2,1663.00,0,1663.00,0.778,3950,82,0.864,0.000
3708523308,Existing Customer,39,7/6/1985,M,1,Uneducated,Married,$40K - $60K,Blue,29,4,2,2,4323.00,1267,3056.00,1.102,3078,58,0.611,0.293
3708524508,Existing Customer,38,3/28/1986,F,2,College,Married,Unknown,Blue,29,2,1,0,3809.00,1172,2637.00,0.900,4314,81,0.976,0.308
3708525483,Existing Customer,40,4/14/1984,F,1,High School,Married,Less than $40K,Blue,36,6,3,2,4712.00,0,4712.00,0.840,4216,82,0.640,0.000
3708526683,Existing Customer,37,2/8/1987,F,2,High School,Married,Less than $40K,Blue,36,3,2,1,2588.00,1782,806.00,0.546,4159,83,0.766,0.689
3708529233,Attrited Customer,46,1/1/1978,F,1,Graduate,Married,Unknown,Blue,24,3,3,2,2694.00,1576,1118.00,0.494,2041,57,0.900,0.585
3708532158,Existing Customer,50,6/6/1974,M,2,College,Married,$60K - $80K,Blue,36,2,2,1,12299.00,1664,10635.00,0.879,15060,90,0.915,0.135
3708535233,Existing Customer,54,6/9/1970,F,2,Graduate,Married,Unknown,Blue,47,4,3,3,2156.00,1134,1022.00,0.669,4120,77,0.711,0.526
3708538608,Existing Customer,43,7/1/1981,F,4,Graduate,Divorced,Unknown,Blue,23,6,3,2,3187.00,2430,757.00,0.617,1387,33,1.357,0.762
3708542433,Existing Customer,37,7/20/1987,M,2,Uneducated,Single,$60K - $80K,Blue,36,4,2,2,11419.00,2517,8902.00,1.211,3000,70,1.059,0.220
3708544158,Existing Customer,45,8/21/1979,F,3,Graduate,Single,$40K - $60K,Blue,36,5,2,2,6274.00,883,5391.00,0.626,4726,82,0.708,0.141
3708545283,Existing Customer,39,1/20/1985,M,2,Post-Graduate,Unknown,$80K - $120K,Blue,29,1,1,3,9959.00,1501,8458.00,0.822,8505,86,0.536,0.151
3708546408,Attrited Customer,35,2/8/1989,M,1,Doctorate,Single,$80K - $120K,Blue,27,3,2,2,2904.00,2517,387.00,0.624,2653,46,0.586,0.867
3708548733,Existing Customer,50,5/8/1974,F,4,College,Married,Unknown,Blue,36,6,4,3,3862.00,0,3862.00,0.578,4058,81,0.723,0.000
3708549708,Existing Customer,44,2/14/1980,F,3,Unknown,Married,Unknown,Blue,25,6,1,3,19897.00,2232,17665.00,0.672,3979,63,0.500,0.112
3708552408,Existing Customer,58,1/3/1966,F,1,Doctorate,Married,Less than $40K,Blue,47,5,3,4,2495.00,2061,434.00,0.849,4399,70,0.707,0.826
3708553383,Existing Customer,36,2/23/1988,M,3,High School,Married,$80K - $120K,Blue,36,5,3,2,2607.00,1880,727.00,1.464,2045,39,0.950,0.721
3708555183,Existing Customer,45,1/22/1979,F,2,Graduate,Single,$40K - $60K,Blue,36,5,4,3,1438.30,986,452.30,0.649,5136,81,0.800,0.686
3708559158,Existing Customer,50,3/21/1974,F,1,High School,Married,Less than $40K,Blue,32,4,1,3,2055.00,1276,779.00,0.869,5025,70,0.707,0.621
3708561633,Existing Customer,51,7/3/1973,F,2,College,Single,Less than $40K,Blue,37,4,4,2,3264.00,2508,756.00,0.887,4966,78,0.814,0.768
3708563133,Existing Customer,38,2/20/1986,F,1,High School,Single,$40K - $60K,Blue,36,1,2,3,2148.00,1103,1045.00,0.602,4711,64,0.882,0.514
3708565758,Existing Customer,32,1/2/1992,F,1,High School,Single,Less than $40K,Blue,16,2,3,1,3548.00,2517,1031.00,0.818,15157,97,0.865,0.709
3708567483,Existing Customer,43,8/12/1981,M,2,College,Married,$60K - $80K,Blue,28,4,2,3,22157.00,1355,20802.00,0.690,1911,55,0.571,0.061
3708568533,Existing Customer,50,2/21/1974,M,3,High School,Single,$40K - $60K,Blue,31,5,3,3,9949.00,1597,8352.00,0.659,3776,83,0.596,0.161
3708569658,Existing Customer,40,2/14/1984,M,1,Uneducated,Married,$80K - $120K,Blue,36,6,3,2,1770.00,584,1186.00,0.706,4442,83,0.844,0.330
3708569905,Existing Customer,107,3/7/1917,F,3,High School,Married,Less than $40K,Blue,36,4,3,3,3544.00,1661,1883.00,0.831,15149,111,0.734,0.469
3708570858,Existing Customer,42,1/13/1982,F,3,Graduate,Divorced,Less than $40K,Blue,36,5,2,3,3714.00,2517,1197.00,0.857,4715,85,0.848,0.678
3708573558,Attrited Customer,65,1/27/1959,F,0,High School,Single,Unknown,Blue,56,3,6,3,5894.00,477,5417.00,1.015,1616,32,0.455,0.081
3708574983,Attrited Customer,33,8/12/1991,M,2,College,Married,$120K +,Gold,20,2,1,4,34516.00,0,34516.00,1.004,9338,73,0.622,0.000
3708579108,Existing Customer,40,2/24/1984,M,3,High School,Married,$60K - $80K,Blue,28,2,3,1,11476.00,2365,9111.00,0.650,8110,113,0.766,0.206
3708582783,Existing Customer,49,3/19/1975,M,5,Graduate,Married,$60K - $80K,Silver,38,1,1,2,29531.00,2088,27443.00,0.843,15039,120,0.690,0.071
3708584058,Existing Customer,45,4/6/1979,F,2,Unknown,Single,Less than $40K,Silver,36,2,2,3,13026.00,789,12237.00,0.740,14747,100,0.724,0.061
3708585183,Attrited Customer,46,3/16/1978,F,3,Uneducated,Divorced,$40K - $60K,Blue,39,2,3,2,3157.00,965,2192.00,0.928,3300,58,0.568,0.306
3708587433,Existing Customer,43,8/12/1981,F,1,Unknown,Divorced,Less than $40K,Blue,36,4,2,3,2637.00,1272,1365.00,0.728,1569,39,1.053,0.482
3708589758,Existing Customer,40,8/27/1984,M,4,Unknown,Divorced,$40K - $60K,Gold,28,4,2,2,23981.00,1788,22193.00,0.631,1421,34,0.308,0.075
3708591033,Existing Customer,56,8/31/1968,M,3,High School,Married,$60K - $80K,Blue,37,3,3,3,14551.00,2517,12034.00,0.920,1373,35,0.591,0.173
3708592983,Existing Customer,38,4/14/1986,M,3,Graduate,Single,$60K - $80K,Blue,25,3,3,4,18293.00,0,18293.00,0.571,2958,63,0.432,0.000
3708594333,Attrited Customer,36,6/2/1988,F,2,Graduate,Unknown,Less than $40K,Blue,36,5,2,4,3111.00,2517,594.00,0.646,2367,41,0.519,0.809
3708596058,Existing Customer,44,3/10/1980,F,4,High School,Single,Less than $40K,Blue,36,6,2,3,1656.00,1429,227.00,0.777,4258,77,0.750,0.863
3708598533,Existing Customer,53,3/6/1971,M,3,Uneducated,Single,$60K - $80K,Blue,36,6,2,2,6836.00,1607,5229.00,0.524,4421,74,0.542,0.235
3708600783,Existing Customer,65,2/21/1959,F,1,Unknown,Married,Unknown,Blue,53,5,3,2,15965.00,2312,13653.00,0.590,1619,40,0.538,0.145
3708604008,Existing Customer,39,7/10/1985,M,2,College,Married,$60K - $80K,Blue,26,3,1,4,2731.00,1573,1158.00,0.943,1813,38,0.727,0.576
3708604008,Existing Customer,39,7/10/1985,M,2,College,Married,$60K - $80K,Blue,26,3,1,4,2731.00,1573,1158.00,0.943,1813,38,0.727,0.576
3708605283,Existing Customer,27,5/18/1997,F,0,Graduate,Single,Less than $40K,Blue,36,6,1,2,1677.00,1598,79.00,0.994,2389,43,0.536,0.953
3708605283,Existing Customer,27,5/18/1997,F,0,Graduate,Single,Less than $40K,Blue,36,6,1,2,1677.00,1598,79.00,0.994,2389,43,0.536,0.953
3708606408,Existing Customer,35,5/31/1989,F,3,Uneducated,Single,Less than $40K,Blue,23,3,2,2,2858.00,1251,1607.00,0.576,2844,73,0.622,0.438
3708607683,Existing Customer,42,3/29/1982,M,3,High School,Single,$60K - $80K,Blue,36,4,4,3,3337.00,795,2542.00,0.524,3951,68,0.619,0.238
3708610158,Existing Customer,46,1/22/1978,M,2,Graduate,Married,$40K - $60K,Blue,39,4,3,1,1610.00,0,1610.00,0.689,4958,87,0.776,0.000
3708612408,Existing Customer,40,7/11/1984,F,4,Uneducated,Married,Unknown,Blue,36,3,3,1,2887.00,0,2887.00,0.581,3941,82,1.158,0.000
3708616758,Attrited Customer,56,4/13/1968,F,3,Graduate,Married,$40K - $60K,Blue,44,6,3,4,1544.00,0,1544.00,0.315,1902,35,0.400,0.000
3708621858,Existing Customer,42,8/26/1982,F,1,College,Married,Unknown,Blue,33,4,4,3,3119.00,1328,1791.00,0.967,4659,82,0.673,0.426
3708621873,Attrited Customer,6,2/6/2010,M,4,High School,Married,Less than $40K,Blue,32,2,3,3,7769.00,0,7769.00,0.943,8109,74,0.762,0.000
3708624183,Existing Customer,56,5/7/1968,F,2,Graduate,Divorced,Less than $40K,Blue,45,4,2,4,1960.00,1690,270.00,0.630,3870,67,0.558,0.862
3708625308,Existing Customer,44,6/30/1980,M,2,Unknown,Married,$60K - $80K,Blue,34,4,4,4,3828.00,1146,2682.00,0.681,4558,90,0.636,0.299
3708629058,Existing Customer,34,1/19/1990,M,2,Uneducated,Single,$120K +,Blue,13,6,3,2,4369.00,2049,2320.00,0.865,3259,80,0.600,0.469
3708630408,Existing Customer,35,6/14/1989,M,1,Unknown,Single,$60K - $80K,Blue,25,6,3,2,6053.00,2001,4052.00,0.743,2208,59,0.595,0.331
3708631533,Existing Customer,39,3/30/1985,F,1,Unknown,Single,Less than $40K,Blue,28,3,2,1,1438.30,0,1438.30,0.799,4173,82,0.640,0.000
3708633408,Existing Customer,35,5/13/1989,M,2,Uneducated,Single,$60K - $80K,Blue,16,6,3,2,18278.00,0,18278.00,0.798,2084,61,1.103,0.000
3708636183,Existing Customer,49,1/6/1975,F,2,Uneducated,Married,Less than $40K,Blue,34,6,2,4,5242.00,1465,3777.00,1.025,4098,68,0.789,0.279
3708643908,Attrited Customer,43,1/3/1981,M,3,Uneducated,Single,$80K - $120K,Blue,30,3,2,4,11336.00,0,11336.00,0.691,1809,39,0.345,0.000
3708645183,Existing Customer,53,7/13/1971,F,0,High School,Single,Less than $40K,Blue,44,4,1,1,1904.00,886,1018.00,0.695,4798,85,0.809,0.465
3708647883,Existing Customer,49,6/13/1975,F,3,Graduate,Single,Unknown,Blue,37,4,3,4,17345.00,545,16800.00,0.905,3523,64,0.829,0.031
3708652833,Attrited Customer,40,8/26/1984,F,2,Uneducated,Married,Unknown,Blue,36,3,2,3,13019.00,0,13019.00,0.487,1484,33,0.435,0.000
3708654333,Existing Customer,39,5/21/1985,F,2,Graduate,Single,$40K - $60K,Blue,34,5,2,4,5858.00,0,5858.00,0.853,3355,77,0.604,0.000
3708656358,Existing Customer,44,6/11/1980,F,1,Unknown,Divorced,Unknown,Blue,36,3,2,1,17116.00,1289,15827.00,0.559,3632,50,0.923,0.075
3708659808,Existing Customer,51,7/4/1973,M,2,High School,Single,$60K - $80K,Blue,42,1,3,2,16703.00,1140,15563.00,0.555,15472,122,0.768,0.068
3708662058,Existing Customer,56,7/12/1968,M,2,Graduate,Married,$60K - $80K,Blue,44,3,1,2,2043.00,1928,115.00,0.791,2311,57,0.839,0.944
3708662058,Existing Customer,56,7/12/1968,M,2,Graduate,Married,$60K - $80K,Blue,44,3,1,2,2043.00,1928,115.00,0.791,2311,57,0.839,0.944
3708662089,Existing Customer,46,1/13/1978,N/A,3,College,Unknown,$80K - $120K,Blue,36,4,2,2,24869.00,1729,23140.00,0.408,1409,36,0.500,0.070
3708663033,Existing Customer,47,6/16/1977,F,5,Uneducated,Married,Less than $40K,Blue,36,1,6,1,2291.00,1419,872.00,0.725,4498,81,0.761,0.619
3708664083,Attrited Customer,38,2/10/1986,M,3,College,Married,$60K - $80K,Blue,36,5,2,2,6114.00,1461,4653.00,0.772,2608,36,0.385,0.239
3708665058,Attrited Customer,51,6/6/1973,F,2,Doctorate,Married,Less than $40K,Platinum,42,3,2,3,15987.00,193,15794.00,0.435,2021,46,0.394,0.012
3708666108,Existing Customer,49,7/11/1975,F,3,High School,Divorced,Unknown,Blue,40,3,3,2,5267.00,0,5267.00,0.442,1353,24,0.263,0.000
3708667158,Existing Customer,60,1/25/1964,F,2,College,Single,Less than $40K,Blue,54,5,3,2,2694.00,1923,771.00,0.714,3837,71,0.732,0.714
3708670533,Attrited Customer,40,4/18/1984,F,1,College,Married,$40K - $60K,Blue,36,4,2,4,1737.00,1689,48.00,0.644,2459,43,0.536,0.972
3708670533,Attrited Customer,40,4/18/1984,F,1,College,Married,$40K - $60K,Blue,36,4,2,4,1737.00,1689,48.00,0.644,2459,43,0.536,0.972
3708672708,Attrited Customer,41,7/24/1983,M,3,Unknown,Married,$60K - $80K,Silver,29,1,3,4,27945.00,0,27945.00,0.902,8345,70,1.059,0.000
3708674133,Existing Customer,57,7/18/1967,M,3,College,Married,$80K - $120K,Blue,45,6,3,4,14270.00,0,14270.00,0.398,1222,37,0.423,0.000
3708675258,Existing Customer,40,8/8/1984,M,2,Graduate,Married,$80K - $120K,Blue,28,6,2,3,3654.00,1172,2482.00,0.938,4003,67,0.595,0.321
3708676383,Existing Customer,43,4/13/1981,M,4,Unknown,Married,$40K - $60K,Blue,36,5,3,0,8129.00,1799,6330.00,0.566,1402,33,0.737,0.221
3708678408,Existing Customer,39,3/18/1985,M,2,Graduate,Married,$80K - $120K,Blue,22,5,4,2,5140.00,2517,2623.00,0.876,1842,36,0.714,0.490
3708679533,Existing Customer,54,2/2/1970,M,5,College,Single,$60K - $80K,Blue,45,6,1,3,20401.00,0,20401.00,0.723,4637,75,0.562,0.000
3708680733,Existing Customer,48,5/18/1976,F,5,Uneducated,Married,Unknown,Blue,36,4,2,3,5495.00,2200,3295.00,0.696,5125,85,0.771,0.400
3708681858,Existing Customer,48,2/21/1976,M,4,Graduate,Married,$60K - $80K,Blue,36,2,3,3,2072.00,1499,573.00,0.598,4091,71,0.651,0.723
3708682833,Existing Customer,49,8/3/1975,M,4,High School,Unknown,$80K - $120K,Blue,31,2,3,3,34516.00,2517,31999.00,0.710,3990,65,1.031,0.073
3708689508,Existing Customer,44,5/25/1980,F,2,Unknown,Unknown,Less than $40K,Blue,32,5,1,3,4852.00,1777,3075.00,0.667,1775,55,1.037,0.366
3708690577,Unknown,54,1/22/1970,F,4,Graduate,Single,Less than $40K,Silver,36,3,2,3,13626.00,0,13626.00,0.411,1711,30,0.250,0.000
3708690708,Existing Customer,53,4/19/1971,F,1,Graduate,Married,$40K - $60K,Blue,36,4,1,2,2043.00,1590,453.00,0.618,4940,68,0.619,0.778
3708691833,Attrited Customer,51,5/29/1973,F,2,Unknown,Single,Less than $40K,Blue,43,5,3,2,3245.00,0,3245.00,0.553,1977,29,0.261,0.000
3708693033,Existing Customer,43,2/26/1981,F,4,Unknown,Single,Unknown,Blue,28,2,2,1,2838.00,1934,904.00,0.873,8644,87,0.554,0.681
3708694233,Attrited Customer,46,7/31/1978,F,4,Graduate,Married,$40K - $60K,Blue,34,5,3,1,4152.00,1446,2706.00,0.826,2218,30,0.304,0.348
3708697608,Attrited Customer,54,1/22/1970,F,4,Graduate,Single,Less than $40K,Silver,36,3,2,3,13626.00,0,13626.00,0.411,1711,30,0.250,0.000
3708698733,Existing Customer,62,4/28/1962,F,1,High School,Married,Less than $40K,Blue,48,5,3,1,3140.00,1985,1155.00,1.346,1626,41,0.864,0.632
3708700083,Existing Customer,48,5/21/1976,F,4,Unknown,Unknown,Less than $40K,Blue,36,4,3,2,2406.00,1744,662.00,0.694,4748,88,0.692,0.725
3708702708,Attrited Customer,44,7/12/1980,F,2,High School,Single,Less than $40K,Blue,31,3,3,3,1506.00,168,1338.00,0.671,2312,44,0.467,0.112
3708703683,Existing Customer,50,8/26/1974,F,3,High School,Single,Less than $40K,Silver,38,3,2,2,12569.00,2167,10402.00,0.634,7344,95,0.696,0.172
3708705108,Existing Customer,55,1/4/1969,F,1,Uneducated,Unknown,Less than $40K,Blue,36,1,2,1,3150.00,2222,928.00,0.794,14750,96,0.655,0.705
3708708108,Existing Customer,56,7/8/1968,M,0,High School,Unknown,$120K +,Blue,49,2,2,2,34516.00,2156,32360.00,0.698,8766,78,0.814,0.062
3708709233,Existing Customer,39,4/5/1985,F,2,High School,Single,Less than $40K,Blue,36,4,3,3,1438.30,855,583.30,0.662,4890,53,0.893,0.594
3708711483,Existing Customer,39,4/3/1985,F,2,Uneducated,Single,Less than $40K,Blue,36,3,2,3,2370.00,2031,339.00,0.889,4000,79,0.975,0.857
3708712383,Attrited Customer,40,4/4/1984,F,3,Uneducated,Single,Unknown,Blue,36,3,2,2,3698.00,478,3220.00,0.611,2051,31,0.632,0.129
3708713433,Attrited Customer,35,1/24/1989,F,1,Unknown,Married,$40K - $60K,Blue,26,6,4,4,2045.00,1707,338.00,0.577,2183,39,0.696,0.835
3708714558,Existing Customer,36,4/14/1988,F,3,High School,Single,Unknown,Blue,23,6,3,4,2804.00,2090,714.00,1.248,2812,77,1.081,0.745
3708715908,Attrited Customer,47,5/5/1977,M,3,Doctorate,Married,$60K - $80K,Blue,36,6,3,1,1584.00,1214,370.00,0.887,2628,41,0.640,0.766
3708716958,Attrited Customer,39,1/29/1985,F,3,Uneducated,Divorced,Unknown,Blue,36,4,3,3,2809.00,0,2809.00,0.854,2466,40,0.538,0.000
3708717933,Existing Customer,57,3/11/1967,M,2,Graduate,Unknown,$60K - $80K,Blue,45,4,1,2,2480.00,1584,896.00,0.874,3438,66,0.784,0.639
3708718983,Attrited Customer,50,2/6/1974,F,1,Graduate,Single,Less than $40K,Blue,36,1,3,4,2422.00,502,1920.00,0.997,2548,46,0.484,0.207
3708720408,Existing Customer,45,1/20/1979,M,5,Doctorate,Married,$120K +,Silver,36,6,1,4,34516.00,2038,32478.00,1.007,4067,75,1.206,0.059
